Kategori,Nama_File,Hue_1,Warna_1,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std,Hue_2,Warna_2,Hue_3,Warna_3
nanas,istockphoto-89897437-612x612.jpg,12.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,233.64,222.26,212.79,43.89,58.86,75.0,13.71,28.94,234.07,33.37,65.83,43.27,-2.33,-1.77,-1.63,5.09,2.09,1.29,2954.61,0.2420248780043354,0.3393501303749655,0.01,54.36,3.81,9313.84,115090.49,0.0,6.0131,0.933,0.7937,0.683,0.929,0.4665,4.9496,0.7988,0.684,7.3793,0.7838,0.6814,4.5024,0.8054,0.6848,7.2212,0.787,0.6818,7.0125,5.8483,4.0085,301,260,254,104.35,99.24,67.82,57.69,119.22,,,,
nanas,istockphoto-91830998-612x612.jpg,15.0,Oranye,249899.0,2040.0,0.7545952158202958,0.67,1.0,0.9959309740156225,214.08,210.32,200.3,66.85,71.91,85.68,10.8,33.31,215.09,21.69,58.21,65.39,-1.28,-1.22,-1.08,0.1,-0.07,-0.59,5139.67,0.3408945111414033,0.4168278810813446,0.01,71.69,3.6,8492.8,110973.67,0.0,4.8201,0.8102,0.8037,0.6733,0.9683,0.4534,4.1496,0.8094,0.6738,5.7073,0.794,0.6721,3.3514,0.8196,0.6754,6.072,0.7916,0.6721,6.0872,4.1579,2.6016,323,250,186,85.24,73.65,60.57,50.84,109.09,,,,
nanas,istockphoto-91830998-612x612.jpg,15.0,Oranye,249899.0,2040.0,0.7545952158202958,0.67,1.0,0.9959309740156225,214.08,210.32,200.3,66.85,71.91,85.68,10.8,33.31,215.09,21.69,58.21,65.39,-1.28,-1.22,-1.08,0.1,-0.07,-0.59,5139.67,0.3408945111414033,0.4168278810813446,0.01,71.69,3.6,8492.8,110973.67,0.0,4.8201,0.8102,0.8037,0.6733,0.9683,0.4534,4.1496,0.8094,0.6738,5.7073,0.794,0.6721,3.3514,0.8196,0.6754,6.072,0.7916,0.6721,6.0872,4.1579,2.6016,323,250,186,85.24,73.65,60.57,50.84,109.09,,,,
nanas,istockphoto-92364805-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,219.91,218.2,204.46,56.25,57.08,77.74,19.08,31.86,221.13,20.54,61.81,54.13,-1.69,-1.55,-1.4,1.64,1.1,0.41,3456.55,0.2706828483235742,0.0849515941668293,0.01,58.79,5.49,8744.71,112099.45,-0.09,5.5962,0.8814,0.8003,0.5044,0.9455,0.2544,4.7317,0.8067,0.5054,6.6234,0.7929,0.5032,3.8549,0.8136,0.5064,7.1748,0.788,0.5026,6.5756,5.0033,3.423,341,267,238,86.91,82.72,62.34,55.3,117.06,34.0,Kuning,,
nanas,istockphoto-92364805-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,219.91,218.2,204.46,56.25,57.08,77.74,19.08,31.86,221.13,20.54,61.81,54.13,-1.69,-1.55,-1.4,1.64,1.1,0.41,3456.55,0.2706828483235742,0.0849515941668293,0.01,58.79,5.49,8744.71,112099.45,-0.09,5.5962,0.8814,0.8003,0.5044,0.9455,0.2544,4.7317,0.8067,0.5054,6.6234,0.7929,0.5032,3.8549,0.8136,0.5064,7.1748,0.788,0.5026,6.5756,5.0033,3.423,341,267,238,86.91,82.72,62.34,55.3,117.06,34.0,Kuning,,
nanas,istockphoto-96777024-612x612.jpg,41.0,Hijau,249899.0,2040.0,0.7545952158202958,0.67,1.0,0.9959309740156225,220.07,225.5,206.69,61.93,54.41,77.92,19.48,34.54,226.09,29.2,60.36,54.06,-1.76,-1.93,-1.33,2.04,2.89,0.3,3461.42,0.2653410322666358,0.3681601345816723,0.01,58.83,3.9,8997.84,114559.05,0.0,5.5897,0.9063,0.7882,0.6635,0.9444,0.4402,4.8726,0.7888,0.6644,6.1676,0.7816,0.662,3.8551,0.8072,0.6654,7.4634,0.775,0.6621,6.6958,5.2519,3.4652,297,243,235,101.1,95.33,63.1,56.86,116.96,,,,
nanas,istockphoto-96777024-612x612.jpg,41.0,Hijau,249899.0,2040.0,0.7545952158202958,0.67,1.0,0.9959309740156225,220.07,225.5,206.69,61.93,54.41,77.92,19.48,34.54,226.09,29.2,60.36,54.06,-1.76,-1.93,-1.33,2.04,2.89,0.3,3461.42,0.2653410322666358,0.3681601345816723,0.01,58.83,3.9,8997.84,114559.05,0.0,5.5897,0.9063,0.7882,0.6635,0.9444,0.4402,4.8726,0.7888,0.6644,6.1676,0.7816,0.662,3.8551,0.8072,0.6654,7.4634,0.775,0.6621,6.6958,5.2519,3.4652,297,243,235,101.1,95.33,63.1,56.86,116.96,,,,
pisang,istockphoto-111833285-612x612.jpg,32.0,Kuning,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,235.28,237.2,204.44,33.94,31.67,74.88,13.35,43.19,238.18,20.85,66.2,30.1,-2.34,-2.84,-1.02,7.47,11.78,-0.55,1319.79,0.1559903358880359,0.3943886356966128,0.0,36.33,3.47,3404.24,118022.04,0.0,0.7485,0.2085,0.9267,0.6541,0.9804,0.4279,0.5339,0.9431,0.6565,0.8661,0.9241,0.6529,0.584,0.929,0.6546,1.0102,0.9105,0.6525,1.257,0.9541,0.5045,15,12,10,377.99,350.76,218.95,13.95,45.93,35.0,Hijau,,
pisang,istockphoto-111833285-612x612.jpg,32.0,Kuning,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,235.28,237.2,204.44,33.94,31.67,74.88,13.35,43.19,238.18,20.85,66.2,30.1,-2.34,-2.84,-1.02,7.47,11.78,-0.55,1319.79,0.1559903358880359,0.3943886356966128,0.0,36.33,3.47,3404.24,118022.04,0.0,0.7485,0.2085,0.9267,0.6541,0.9804,0.4279,0.5339,0.9431,0.6565,0.8661,0.9241,0.6529,0.584,0.929,0.6546,1.0102,0.9105,0.6525,1.257,0.9541,0.5045,15,12,10,377.99,350.76,218.95,13.95,45.93,35.0,Hijau,,
pisang,istockphoto-1142556015-612x612.jpg,22.5,Oranye,262730.0,2082.0,0.7616546178050979,1.42,1.0,0.9960496186100116,241.95,226.56,163.81,23.2,37.0,110.1,12.44,89.32,242.47,17.11,109.61,21.27,-2.88,-1.0,-0.51,10.32,-0.04,-1.57,1553.7,0.1759658409088578,0.261808933177457,0.0,39.42,4.27,2243.42,116791.36,0.0,0.3172,0.139,0.9438,0.5641,0.993,0.3182,0.2222,0.9612,0.5667,0.3734,0.9356,0.5623,0.2413,0.9439,0.5647,0.4317,0.9347,0.5626,1.0373,0.5289,0.2889,11,11,6,462.76,228.71,218.47,9.7,29.56,25.0,Kuning,,
pisang,istockphoto-1142556015-612x612.jpg,22.5,Oranye,262730.0,2082.0,0.7616546178050979,1.42,1.0,0.9960496186100116,241.95,226.56,163.81,23.2,37.0,110.1,12.44,89.32,242.47,17.11,109.61,21.27,-2.88,-1.0,-0.51,10.32,-0.04,-1.57,1553.7,0.1759658409088578,0.261808933177457,0.0,39.42,4.27,2243.42,116791.36,0.0,0.3172,0.139,0.9438,0.5641,0.993,0.3182,0.2222,0.9612,0.5667,0.3734,0.9356,0.5623,0.2413,0.9439,0.5647,0.4317,0.9347,0.5626,1.0373,0.5289,0.2889,11,11,6,462.76,228.71,218.47,9.7,29.56,25.0,Kuning,,
pisang,istockphoto-1145222158-612x612.jpg,23.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,247.41,237.18,194.21,20.56,30.95,91.27,14.25,59.2,247.56,28.14,89.95,20.17,-4.12,-2.22,-1.12,19.38,5.69,-0.39,1075.57,0.1393512388869868,0.3186330716495485,0.0,32.8,3.94,2500.21,118711.96,0.0,0.4657,0.1666,0.9365,0.6352,0.9851,0.4035,0.3058,0.96,0.6394,0.4727,0.9318,0.6335,0.3672,0.9331,0.6349,0.717,0.921,0.6331,1.4097,0.6724,0.3785,18,11,11,365.24,273.51,152.66,11.44,36.83,25.5,Kuning,,
pisang,istockphoto-1145222158-612x612.jpg,23.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,247.41,237.18,194.21,20.56,30.95,91.27,14.25,59.2,247.56,28.14,89.95,20.17,-4.12,-2.22,-1.12,19.38,5.69,-0.39,1075.57,0.1393512388869868,0.3186330716495485,0.0,32.8,3.94,2500.21,118711.96,0.0,0.4657,0.1666,0.9365,0.6352,0.9851,0.4035,0.3058,0.96,0.6394,0.4727,0.9318,0.6335,0.3672,0.9331,0.6349,0.717,0.921,0.6331,1.4097,0.6724,0.3785,18,11,11,365.24,273.51,152.66,11.44,36.83,25.5,Kuning,,
pisang,istockphoto-1145692762-612x612.jpg,31.25,Kuning,282893.0,2148.0,0.7704837990144375,1.32,1.0,0.9962143621816543,219.49,223.13,153.75,50.43,47.73,110.81,16.87,96.83,224.92,19.92,108.84,45.69,-1.52,-1.8,-0.29,1.8,2.97,-1.78,2833.62,0.2485838319511272,0.2400802869650574,0.01,53.23,4.8,3487.24,117533.45,0.0,0.8042,0.2782,0.8928,0.5153,0.9905,0.2656,0.5728,0.9231,0.5183,0.9363,0.8879,0.5142,0.5901,0.8934,0.5159,1.1175,0.8669,0.513,1.5621,0.9494,0.6075,30,20,13,277.57,250.27,237.17,18.95,47.11,35.0,Hijau,,
pisang,istockphoto-1145692762-612x612.jpg,31.25,Kuning,282893.0,2148.0,0.7704837990144375,1.32,1.0,0.9962143621816543,219.49,223.13,153.75,50.43,47.73,110.81,16.87,96.83,224.92,19.92,108.84,45.69,-1.52,-1.8,-0.29,1.8,2.97,-1.78,2833.62,0.2485838319511272,0.2400802869650574,0.01,53.23,4.8,3487.24,117533.45,0.0,0.8042,0.2782,0.8928,0.5153,0.9905,0.2656,0.5728,0.9231,0.5183,0.9363,0.8879,0.5142,0.5901,0.8934,0.5159,1.1175,0.8669,0.513,1.5621,0.9494,0.6075,30,20,13,277.57,250.27,237.17,18.95,47.11,35.0,Hijau,,
pisang,istockphoto-1146065629-612x612.jpg,31.25,Kuning,285948.0,2158.0,0.77160324718739,1.3,1.0,0.9962373008905054,207.78,209.96,156.04,63.9,60.3,112.21,16.5,93.4,211.87,19.67,109.29,59.03,-1.12,-1.16,-0.37,0.01,0.23,-1.74,4345.57,0.3244604967532842,0.2431443722641258,0.01,65.92,4.9,3479.83,114382.01,0.0,0.7559,0.2538,0.9029,0.524,0.9942,0.2746,0.5087,0.9284,0.5263,0.9509,0.8804,0.5222,0.5921,0.905,0.5247,0.9718,0.8978,0.5228,1.4678,0.9083,0.5404,34,26,16,229.56,181.37,175.28,17.32,45.85,35.0,Hijau,,
pisang,istockphoto-1146065629-612x612.jpg,31.25,Kuning,285948.0,2158.0,0.77160324718739,1.3,1.0,0.9962373008905054,207.78,209.96,156.04,63.9,60.3,112.21,16.5,93.4,211.87,19.67,109.29,59.03,-1.12,-1.16,-0.37,0.01,0.23,-1.74,4345.57,0.3244604967532842,0.2431443722641258,0.01,65.92,4.9,3479.83,114382.01,0.0,0.7559,0.2538,0.9029,0.524,0.9942,0.2746,0.5087,0.9284,0.5263,0.9509,0.8804,0.5222,0.5921,0.905,0.5247,0.9718,0.8978,0.5228,1.4678,0.9083,0.5404,34,26,16,229.56,181.37,175.28,17.32,45.85,35.0,Hijau,,
pisang,istockphoto-1146507783-612x612.jpg,32.5,Kuning,263952.0,2086.0,0.7622654100893903,1.41,1.0,0.9960603178915908,220.6,224.13,170.08,50.96,47.82,107.51,15.09,80.56,225.31,19.1,104.97,46.07,-1.35,-1.6,-0.61,0.84,1.9,-1.47,2927.04,0.2494137834857211,0.2947142801503524,0.01,54.1,4.43,3361.89,115035.75,0.0,0.7713,0.2535,0.9046,0.5754,0.9911,0.3311,0.5286,0.9338,0.5778,0.9716,0.8881,0.5735,0.5894,0.9037,0.576,0.9954,0.8926,0.5741,1.6589,0.9294,0.574,35,29,15,238.18,154.94,181.49,17.27,46.78,35.0,Hijau,,
pisang,istockphoto-1146507783-612x612.jpg,32.5,Kuning,263952.0,2086.0,0.7622654100893903,1.41,1.0,0.9960603178915908,220.6,224.13,170.08,50.96,47.82,107.51,15.09,80.56,225.31,19.1,104.97,46.07,-1.35,-1.6,-0.61,0.84,1.9,-1.47,2927.04,0.2494137834857211,0.2947142801503524,0.01,54.1,4.43,3361.89,115035.75,0.0,0.7713,0.2535,0.9046,0.5754,0.9911,0.3311,0.5286,0.9338,0.5778,0.9716,0.8881,0.5735,0.5894,0.9037,0.576,0.9954,0.8926,0.5741,1.6589,0.9294,0.574,35,29,15,238.18,154.94,181.49,17.27,46.78,35.0,Hijau,,
pisang,istockphoto-1148078328-612x612.jpg,22.5,Oranye,284726.0,2154.0,0.7711619503314491,1.31,1.0,0.9962281843501141,243.22,226.91,168.93,23.76,36.77,100.61,12.44,83.52,243.48,16.33,99.12,22.99,-3.79,-1.35,-0.53,17.98,1.89,-1.42,1457.82,0.1695569036698591,0.2430791290673159,0.0,38.18,4.38,2608.46,122074.76,0.0,0.4285,0.1604,0.9377,0.5467,0.9899,0.2989,0.2948,0.9575,0.5499,0.4988,0.9371,0.5461,0.3267,0.9372,0.5471,0.5938,0.9189,0.5438,1.1606,0.4881,0.2512,17,10,9,355.53,250.91,144.08,11.03,34.67,25.0,Kuning,,
pisang,istockphoto-1148078328-612x612.jpg,22.5,Oranye,284726.0,2154.0,0.7711619503314491,1.31,1.0,0.9962281843501141,243.22,226.91,168.93,23.76,36.77,100.61,12.44,83.52,243.48,16.33,99.12,22.99,-3.79,-1.35,-0.53,17.98,1.89,-1.42,1457.82,0.1695569036698591,0.2430791290673159,0.0,38.18,4.38,2608.46,122074.76,0.0,0.4285,0.1604,0.9377,0.5467,0.9899,0.2989,0.2948,0.9575,0.5499,0.4988,0.9371,0.5461,0.3267,0.9372,0.5471,0.5938,0.9189,0.5438,1.1606,0.4881,0.2512,17,10,9,355.53,250.91,144.08,11.03,34.67,25.0,Kuning,,
pisang,istockphoto-1153426278-612x612.jpg,22.0,Oranye,243789.0,2020.0,0.75079475681404,1.53,1.0,0.9958700980392157,250.29,238.78,208.41,12.08,27.86,77.27,8.57,45.11,250.34,16.77,75.05,12.03,-5.3,-1.51,-1.23,39.7,1.21,-0.26,772.96,0.116438763613971,0.442248420813042,0.0,27.8,3.04,1773.2,118922.27,0.0,0.1963,0.0865,0.9647,0.7094,0.991,0.5033,0.1454,0.9749,0.7116,0.2949,0.9587,0.7081,0.146,0.9656,0.7098,0.1991,0.9596,0.7083,0.5731,0.4146,0.1957,6,2,4,426.82,894.3,204.1,6.22,23.42,,,,
pisang,istockphoto-1153426278-612x612.jpg,22.0,Oranye,243789.0,2020.0,0.75079475681404,1.53,1.0,0.9958700980392157,250.29,238.78,208.41,12.08,27.86,77.27,8.57,45.11,250.34,16.77,75.05,12.03,-5.3,-1.51,-1.23,39.7,1.21,-0.26,772.96,0.116438763613971,0.442248420813042,0.0,27.8,3.04,1773.2,118922.27,0.0,0.1963,0.0865,0.9647,0.7094,0.991,0.5033,0.1454,0.9749,0.7116,0.2949,0.9587,0.7081,0.146,0.9656,0.7098,0.1991,0.9596,0.7083,0.5731,0.4146,0.1957,6,2,4,426.82,894.3,204.1,6.22,23.42,,,,
pisang,istockphoto-1403991086-612x612.jpg,21.0,Oranye,333606.0,2314.0,0.782919315513982,1.12,1.0,0.9965408466860236,242.33,219.5,165.79,23.55,39.96,87.12,12.8,85.05,242.37,16.06,83.04,23.56,-3.04,-0.99,-0.1,10.89,0.61,-1.74,1492.91,0.1754537657731444,0.2049845879280158,0.0,38.64,4.61,3307.49,129319.92,-0.04,0.5603,0.1676,0.9394,0.489,0.987,0.2391,0.3957,0.9479,0.4913,0.7755,0.9228,0.4854,0.4299,0.9462,0.4903,0.64,0.9406,0.4888,1.2182,0.777,0.4523,18,12,9,405.58,383.09,306.98,11.43,40.44,,,,
pisang,istockphoto-1403991086-612x612.jpg,21.0,Oranye,333606.0,2314.0,0.782919315513982,1.12,1.0,0.9965408466860236,242.33,219.5,165.79,23.55,39.96,87.12,12.8,85.05,242.37,16.06,83.04,23.56,-3.04,-0.99,-0.1,10.89,0.61,-1.74,1492.91,0.1754537657731444,0.2049845879280158,0.0,38.64,4.61,3307.49,129319.92,-0.04,0.5603,0.1676,0.9394,0.489,0.987,0.2391,0.3957,0.9479,0.4913,0.7755,0.9228,0.4854,0.4299,0.9462,0.4903,0.64,0.9406,0.4888,1.2182,0.777,0.4523,18,12,9,405.58,383.09,306.98,11.43,40.44,,,,
pisang,istockphoto-1454764028-612x612.jpg,37.8,Hijau,276172.0,2126.0,0.7678263087989143,1.35,1.0,0.996162114588293,214.0,222.89,176.59,43.98,35.93,82.92,22.93,63.6,224.12,29.55,71.61,34.2,-0.47,-1.01,-0.27,-1.12,1.32,-1.69,1824.11,0.1986916081273402,0.1992806539254762,0.0,42.71,4.63,3208.16,115348.0,0.0,0.5992,0.2166,0.9178,0.496,0.9887,0.246,0.3704,0.9396,0.5004,0.6332,0.9116,0.4949,0.538,0.9166,0.4964,0.8552,0.9034,0.4923,1.5341,0.9768,0.6503,22,11,9,346.11,429.79,340.19,14.59,39.47,,,,
pisang,istockphoto-1454764028-612x612.jpg,37.8,Hijau,276172.0,2126.0,0.7678263087989143,1.35,1.0,0.996162114588293,214.0,222.89,176.59,43.98,35.93,82.92,22.93,63.6,224.12,29.55,71.61,34.2,-0.47,-1.01,-0.27,-1.12,1.32,-1.69,1824.11,0.1986916081273402,0.1992806539254762,0.0,42.71,4.63,3208.16,115348.0,0.0,0.5992,0.2166,0.9178,0.496,0.9887,0.246,0.3704,0.9396,0.5004,0.6332,0.9116,0.4949,0.538,0.9166,0.4964,0.8552,0.9034,0.4923,1.5341,0.9768,0.6503,22,11,9,346.11,429.79,340.19,14.59,39.47,,,,
pisang,istockphoto-1461328229-612x612.jpg,22.5,Oranye,212017.0,1916.0,0.7257541695208651,1.76,1.0,0.9954971452182405,247.88,234.57,189.85,15.97,32.46,95.66,10.51,63.48,247.92,17.65,94.41,15.98,-4.13,-1.63,-0.95,23.81,2.77,-0.91,1110.82,0.1427630326366565,0.364733382221636,0.0,33.33,3.58,1740.43,108817.22,0.0,0.2474,0.1111,0.9542,0.6461,0.9923,0.4175,0.1393,0.9726,0.6493,0.2939,0.9467,0.6446,0.2195,0.9516,0.6461,0.3369,0.9459,0.6445,0.6409,0.3263,0.2338,5,4,4,481.23,309.17,207.11,7.92,26.19,25.0,Kuning,,
pisang,istockphoto-1461328229-612x612.jpg,22.5,Oranye,212017.0,1916.0,0.7257541695208651,1.76,1.0,0.9954971452182405,247.88,234.57,189.85,15.97,32.46,95.66,10.51,63.48,247.92,17.65,94.41,15.98,-4.13,-1.63,-0.95,23.81,2.77,-0.91,1110.82,0.1427630326366565,0.364733382221636,0.0,33.33,3.58,1740.43,108817.22,0.0,0.2474,0.1111,0.9542,0.6461,0.9923,0.4175,0.1393,0.9726,0.6493,0.2939,0.9467,0.6446,0.2195,0.9516,0.6461,0.3369,0.9459,0.6445,0.6409,0.3263,0.2338,5,4,4,481.23,309.17,207.11,7.92,26.19,25.0,Kuning,,
pisang,istockphoto-147069390-612x612.jpg,23.0,Oranye,245011.0,2024.0,0.7515786428946406,1.52,1.0,0.9958825155269405,249.38,244.34,222.55,15.46,24.12,70.65,5.89,30.53,249.45,15.85,67.57,15.26,-4.67,-2.43,-1.86,32.06,6.74,1.74,678.57,0.1070357539602038,0.6091626921484136,0.0,26.05,2.11,2626.47,121374.81,0.0,0.4948,0.1051,0.9676,0.8107,0.9742,0.6572,0.2483,0.9778,0.8128,0.6514,0.9629,0.8096,0.467,0.9666,0.8106,0.6124,0.963,0.8097,0.8076,0.5699,0.3658,7,8,4,538.24,322.99,412.96,7.12,37.97,25.5,Kuning,,
pisang,istockphoto-147069390-612x612.jpg,23.0,Oranye,245011.0,2024.0,0.7515786428946406,1.52,1.0,0.9958825155269405,249.38,244.34,222.55,15.46,24.12,70.65,5.89,30.53,249.45,15.85,67.57,15.26,-4.67,-2.43,-1.86,32.06,6.74,1.74,678.57,0.1070357539602038,0.6091626921484136,0.0,26.05,2.11,2626.47,121374.81,0.0,0.4948,0.1051,0.9676,0.8107,0.9742,0.6572,0.2483,0.9778,0.8128,0.6514,0.9629,0.8096,0.467,0.9666,0.8106,0.6124,0.963,0.8097,0.8076,0.5699,0.3658,7,8,4,538.24,322.99,412.96,7.12,37.97,25.5,Kuning,,
pisang,istockphoto-148327893-612x612.jpg,23.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,241.44,230.08,186.54,28.28,37.05,84.75,13.38,63.52,241.75,20.62,80.23,27.44,-3.34,-2.03,-0.67,13.45,5.36,-1.19,1439.54,0.1660300307647638,0.2639108497211605,0.0,37.94,4.37,3380.02,115704.76,0.0,0.752,0.2107,0.9257,0.5644,0.9821,0.3186,0.4989,0.9477,0.5676,0.926,0.9199,0.5633,0.6008,0.9254,0.5646,0.9821,0.9096,0.5621,1.5122,0.8863,0.4542,27,20,12,258.94,205.8,174.59,14.07,46.14,25.5,Kuning,,
pisang,istockphoto-148327893-612x612.jpg,23.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,241.44,230.08,186.54,28.28,37.05,84.75,13.38,63.52,241.75,20.62,80.23,27.44,-3.34,-2.03,-0.67,13.45,5.36,-1.19,1439.54,0.1660300307647638,0.2639108497211605,0.0,37.94,4.37,3380.02,115704.76,0.0,0.752,0.2107,0.9257,0.5644,0.9821,0.3186,0.4989,0.9477,0.5676,0.926,0.9199,0.5633,0.6008,0.9254,0.5646,0.9821,0.9096,0.5621,1.5122,0.8863,0.4542,27,20,12,258.94,205.8,174.59,14.07,46.14,25.5,Kuning,,
pisang,istockphoto-151555636-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,233.88,220.03,181.99,36.06,49.06,96.55,10.86,67.42,233.91,15.17,93.27,36.07,-2.02,-1.23,-0.79,3.99,0.48,-1.09,2440.57,0.2247107119901396,0.2433336045114776,0.0,49.4,4.67,3567.59,112539.91,0.0,0.8315,0.2364,0.9153,0.5709,0.9885,0.3259,0.5848,0.939,0.5735,0.9301,0.9085,0.5696,0.6533,0.9158,0.5712,1.1578,0.8977,0.569,1.5158,0.9155,0.6131,19,17,13,378.34,246.87,215.31,15.66,47.3,,,,
pisang,istockphoto-151555636-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,233.88,220.03,181.99,36.06,49.06,96.55,10.86,67.42,233.91,15.17,93.27,36.07,-2.02,-1.23,-0.79,3.99,0.48,-1.09,2440.57,0.2247107119901396,0.2433336045114776,0.0,49.4,4.67,3567.59,112539.91,0.0,0.8315,0.2364,0.9153,0.5709,0.9885,0.3259,0.5848,0.939,0.5735,0.9301,0.9085,0.5696,0.6533,0.9158,0.5712,1.1578,0.8977,0.569,1.5158,0.9155,0.6131,19,17,13,378.34,246.87,215.31,15.66,47.3,,,,
pisang,istockphoto-152172736-612x612.jpg,25.5,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,246.02,236.83,198.2,16.29,26.54,75.26,13.84,51.83,246.09,16.75,74.27,16.3,-5.25,-2.96,-0.96,32.92,11.61,-0.62,737.85,0.1154881438330251,0.0934548521729066,0.0,27.16,4.87,2814.05,118278.37,0.01,0.5423,0.161,0.9429,0.5916,0.9762,0.35,0.3563,0.961,0.5953,0.6143,0.9386,0.59,0.4371,0.9429,0.5919,0.7617,0.9292,0.5893,1.1754,0.813,0.3917,17,12,9,329.33,317.16,196.36,10.84,38.96,23.0,Oranye,,
pisang,istockphoto-152172736-612x612.jpg,25.5,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,246.02,236.83,198.2,16.29,26.54,75.26,13.84,51.83,246.09,16.75,74.27,16.3,-5.25,-2.96,-0.96,32.92,11.61,-0.62,737.85,0.1154881438330251,0.0934548521729066,0.0,27.16,4.87,2814.05,118278.37,0.01,0.5423,0.161,0.9429,0.5916,0.9762,0.35,0.3563,0.961,0.5953,0.6143,0.9386,0.59,0.4371,0.9429,0.5919,0.7617,0.9292,0.5893,1.1754,0.813,0.3917,17,12,9,329.33,317.16,196.36,10.84,38.96,23.0,Oranye,,
pisang,istockphoto-153152189-612x612.jpg,23.0,Oranye,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,247.65,232.43,175.09,17.74,32.44,101.38,11.95,78.18,247.7,17.07,101.37,17.73,-4.51,-1.78,-0.74,26.45,3.71,-1.18,1132.93,0.1460524056212388,0.2783060787276927,0.0,33.66,4.23,2986.95,123000.46,0.0,0.5346,0.1705,0.9365,0.5736,0.984,0.3291,0.4094,0.9516,0.576,0.7514,0.9249,0.572,0.3926,0.9384,0.5742,0.5852,0.9313,0.5724,1.1427,0.6593,0.4959,11,8,9,519.61,411.04,266.28,11.52,38.8,25.5,Kuning,,
pisang,istockphoto-153152189-612x612.jpg,23.0,Oranye,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,247.65,232.43,175.09,17.74,32.44,101.38,11.95,78.18,247.7,17.07,101.37,17.73,-4.51,-1.78,-0.74,26.45,3.71,-1.18,1132.93,0.1460524056212388,0.2783060787276927,0.0,33.66,4.23,2986.95,123000.46,0.0,0.5346,0.1705,0.9365,0.5736,0.984,0.3291,0.4094,0.9516,0.576,0.7514,0.9249,0.572,0.3926,0.9384,0.5742,0.5852,0.9313,0.5724,1.1427,0.6593,0.4959,11,8,9,519.61,411.04,266.28,11.52,38.8,25.5,Kuning,,
pisang,istockphoto-153687315-612x612.jpg,21.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,250.02,232.77,189.03,16.49,33.09,91.84,9.43,64.56,250.07,17.03,91.68,16.49,-5.92,-1.88,-0.88,41.63,4.54,-0.92,1058.1,0.1396366562040652,0.2420028696519984,0.0,32.53,3.87,3584.04,117478.96,-0.01,0.8181,0.2001,0.9341,0.6478,0.9736,0.4196,0.6195,0.9404,0.6498,1.0677,0.9304,0.6466,0.6271,0.9414,0.6485,0.9581,0.9242,0.6462,1.6284,1.1734,0.6288,25,21,20,286.98,247.99,135.73,13.41,48.24,,,,
